"","time_s","HPV","uptake"
"168",5010,12.21,0.0470399999999998
"169",5040,12.19,0.0529600000000002
"170",5070,12.16,0.0527999999999999
"171",5100,12.13,NA
"172",5130,12.13,0.0523199999999996
"173",5160,12.11,0.0491199999999999
"174",5190,12.1,0.0516799999999996
"175",5220,12.06,0.0472000000000001
"176",5250,12.01,NA
"177",5280,11.99,0.04512
"178",5310,11.97,0.0470399999999998
"179",5340,11.94,0.0473599999999998
"180",5370,11.91,0.0499200000000002
"181",5400,11.88,NA
"182",5430,11.87,0.0459199999999996
"183",5460,11.85,0.04544
"184",5490,11.83,0.0476799999999997
"185",5520,11.8,0.0492800000000003
"186",5550,11.78,NA
"187",5580,11.75,0.0441600000000001
"188",5610,11.73,0.0457599999999999
"189",5640,11.72,0.0476799999999997
"190",5670,11.69,0.0492800000000003
"191",5700,11.68,NA
"192",5730,11.65,0.0462400000000002
"193",5760,11.61,0.04512
"194",5790,11.58,0.0452799999999996
"195",5820,11.58,0.0470399999999998
"196",5850,11.56,NA
"197",5880,11.52,0.04848
"198",5910,11.5,0.0483199999999997
"199",5940,11.49,0.0439999999999998
"200",5970,11.46,0.0483199999999997
"201",6000,11.44,NA
"202",6030,11.43,0.04848
"203",6060,11.42,0.0492800000000003
"204",6090,11.41,0.04816
"205",6120,11.38,0.0388799999999996
"206",6150,11.35,NA
"207",6180,11.32,0.0457599999999999
"208",6210,11.3,0.0463999999999999
"209",6240,11.29,0.0408000000000001
"210",6270,11.28,0.0478400000000001
"211",6300,11.25,NA
"212",6330,11.23,0.0427199999999999
"213",6360,11.2,0.0475200000000001
"214",6390,11.19,0.04208
"215",6420,11.18,0.0467199999999998
"216",6450,11.17,NA
"217",6480,11.15,0.0444800000000001
"218",6510,11.13,0.0446399999999997
"219",6540,11.1,0.0463999999999999
"220",6570,11.06,NA
"221",6600,11.06,NA
"222",6630,11.06,0.0432000000000002
"223",6660,11.06,0.0459199999999996
"224",6690,11.04,0.0443199999999997
"225",6720,11.03,NA
"226",6750,10.99,NA
"227",6780,11,0.0436799999999998
"228",6810,10.98,0.0433599999999998
"229",6840,10.96,0.04208
"230",6870,10.96,NA
"231",6900,10.94,NA
"232",6930,10.92,0.0441600000000001
"233",6960,10.9,0.0448
"234",6990,10.89,0.0385599999999997
"235",7020,10.9,NA
"236",7050,10.88,NA
"237",7080,10.86,0.0439999999999998
"238",7110,10.84,0.0443199999999997
"239",7140,10.82,0.0380800000000001
"240",7170,10.8,NA
"241",7200,10.78,NA
"242",7230,10.77,0.0404800000000002
"243",7260,10.75,0.04176
"244",7290,10.73,0.0422399999999996
"245",7320,10.73,NA
"246",7350,10.72,NA
"247",7380,10.72,0.0412799999999997
