Date,Time,TPV,TSV,HPV,HSV
 2023-02-02,14:41:49,24.98,25.00,89.86,90.00,
 2023-02-02,14:42:19,24.99,25.00,90.04,90.00,
 2023-02-02,14:42:49,25.00,25.00,89.97,90.00,
 2023-02-02,14:43:19,25.00,25.00,89.88,90.00,
 2023-02-02,14:43:49,25.00,25.00,89.97,90.00,
 2023-02-02,14:44:19,25.00,25.00,90.01,90.00,
 2023-02-02,14:44:49,24.99,25.00,89.89,90.00,
 2023-02-02,14:45:19,24.99,25.00,89.78,90.00,
 2023-02-02,14:45:49,24.99,25.00,89.93,90.00,
 2023-02-02,14:46:19,24.99,25.00,89.97,90.00,
 2023-02-02,14:46:49,25.00,25.00,90.07,90.00,
 2023-02-02,14:47:19,25.01,25.00,90.03,90.00,
 2023-02-02,14:47:49,25.00,25.00,89.93,90.00,
 2023-02-02,14:48:19,24.99,25.00,89.86,90.00,
