"","time_s","uptake","hpv"
"1454",43590,0.42206572769953,95.11
"1455",43620,0.417136150234742,95.17
"1456",43650,0.413615023474178,95.12
"1457",43680,0.421361502347418,95.05
"1458",43710,0.417136150234742,95.07
"1459",43740,0.415258215962441,95
"1460",43770,NA,94.96
"1461",43800,NA,94.91
"1462",43830,NA,94.9
"1463",43860,NA,94.79
"1464",43890,NA,94.75
"1465",43920,0.413380281690141,94.77
"1466",43950,0.414788732394366,94.72
"1467",43980,0.418544600938967,94.78
"1468",44010,0.413145539906103,94.76
"1469",44040,0.415023474178403,94.76
"1470",44070,0.412206572769953,94.89
"1471",44100,0.415727699530516,94.89
"1472",44130,0.41924882629108,94.87
"1473",44160,0.412441314553991,94.78
"1474",44190,NA,94.75
"1475",44220,NA,94.77
"1476",44250,NA,94.81
"1477",44280,NA,94.95
"1478",44310,0.41643192488263,95.17
"1479",44340,0.419014084507042,95.07
"1480",44370,0.412676056338028,95
"1481",44400,0.41737089201878,94.92
"1482",44430,0.41737089201878,94.89
"1483",44460,0.414788732394366,95.08
"1484",44490,0.413849765258216,95.21
"1485",44520,0.414319248826291,95.17
"1486",44550,0.414319248826291,95.2
"1487",44580,NA,95.14
"1488",44610,NA,95.24
"1489",44640,NA,95.34
"1490",44670,NA,95.29
"1491",44700,NA,95.17
"1492",44730,0.417840375586855,95.01
"1493",44760,0.419483568075117,95.07
"1494",44790,0.41737089201878,94.91
"1495",44820,0.413849765258216,94.82
"1496",44850,0.423708920187794,94.86
"1497",44880,0.418544600938967,94.94
"1498",44910,0.41830985915493,95.08
"1499",44940,0.414084507042253,95.07
"1500",44970,0.409859154929578,95.01
"1501",45000,NA,95.07
"1502",45030,NA,95.19
"1503",45060,NA,95.19
"1504",45090,NA,95.08
"1505",45120,NA,95.08
"1506",45150,0.425586854460094,95.06
